"","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","module","connectivity","participation","role","Compartment","Rootstock"
"Otu00948","66","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00948",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu00984","61","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00984",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu01129","47","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu01129",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu00556","195","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00556",4,-0.755609651834825,0,"Peripheral","Endosphere","Maxifort"
"Otu00643","145","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00643",4,-0.755609651834825,0,"Peripheral","Endosphere","Maxifort"
"Otu000082","45693","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00008",4,-0.319681006545503,0.375,"Peripheral","Endosphere","Maxifort"
"Otu001091","2476","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00109",4,0.116247638743819,0,"Peripheral","Endosphere","Maxifort"
"Otu00489","241","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00489",4,0.116247638743819,0,"Peripheral","Endosphere","Maxifort"
"Otu00696","123","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00696",4,0.116247638743819,0,"Peripheral","Endosphere","Maxifort"
"Otu002201","1038","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00220",4,0.988104929322464,0,"Peripheral","Endosphere","Maxifort"
"Otu004571","271","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00457",4,0.988104929322464,0,"Peripheral","Endosphere","Maxifort"
"Otu000012","228431","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00001",4,1.42403357461179,0,"Peripheral","Endosphere","Maxifort"
"Otu001081","2488","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00108",4,1.42403357461179,0.21875,"Peripheral","Endosphere","Maxifort"
"Otu001671","1569","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00167",4,1.42403357461179,0.21875,"Peripheral","Endosphere","Maxifort"
"Otu000702","4430","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00070",5,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu002861","649","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00286",5,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu001732","1387","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00173",5,1.4142135623731,0,"Peripheral","Endosphere","Maxifort"
"Otu000141","32499","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_magnus","Otu00014",6,0,0,"Peripheral","Endosphere","Maxifort"
"Otu001041","2668","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","f__Phaeosphaeriaceae_unclassified",NA,"Otu00104",6,0,0,"Peripheral","Endosphere","Maxifort"
"Otu000241","17057","k__Fungi","p__Ascomycota","c__Sordariomycetes","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified",NA,"Otu00024",7,0,0,"Peripheral","Endosphere","Maxifort"
"Otu000971","3004","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__unclassified_Hypocreales","s__Hypocreales_sp","Otu00097",7,0,0,"Peripheral","Endosphere","Maxifort"
"Otu003221","503","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00322",8,-1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00327","485","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00327",8,-1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00720","114","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Paraglomerales","f__Paraglomeraceae","g__Paraglomus",NA,"Otu00720",8,-1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00231","935","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00231",8,4.14091126650911e-16,0,"Peripheral","Endosphere","Maxifort"
"Otu002172","1046","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_sp","Otu00217",8,1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu002811","668","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00281",8,1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00325","490","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00325",8,1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu000252","15343","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00025",9,-1.00627821098195,0,"Peripheral","Endosphere","Maxifort"
"Otu00138","1933","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium",NA,"Otu00138",9,-1.00627821098195,0.5,"Peripheral","Endosphere","Maxifort"
"Otu001561","1689","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","f__Pleosporaceae_unclassified",NA,"Otu00156",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu004023","348","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00402",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu004323","299","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00432",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu004643","264","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00464",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu001193","2215","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00119",9,-0.304223645180591,0,"Peripheral","Endosphere","Maxifort"
"Otu00859","81","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00859",9,-0.304223645180591,0,"Peripheral","Endosphere","Maxifort"
"Otu002383","904","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00238",9,-0.304223645180591,0.375,"Peripheral","Endosphere","Maxifort"
"Otu003212","503","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus",NA,"Otu00321",9,0.046803637720091,0,"Peripheral","Endosphere","Maxifort"
"Otu001152","2284","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__unclassified_Hypocreales","g__unclassified_Hypocreales","s__Hypocreales_sp","Otu00115",9,0.046803637720091,0.59375,"Peripheral","Endosphere","Maxifort"
"Otu002493","828","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus",NA,"Otu00249",9,0.397830920620773,0,"Peripheral","Endosphere","Maxifort"
"Otu000863","3464","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus",NA,"Otu00086",9,0.748858203521455,0.375,"Peripheral","Endosphere","Maxifort"
"Otu002033","1158","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00203",9,1.45091276932282,0.197530864197531,"Peripheral","Endosphere","Maxifort"
"Otu000023","176227","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00002",9,2.85502190092554,0.475308641975309,"Connector Hub","Endosphere","Maxifort"
"Otu000753","4074","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00075",10,-1.11762587266083,0,"Peripheral","Endosphere","Maxifort"
"Otu00396","354","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_family_Incertae_sedis","g__Tetracladium","s__Tetracladium_sp","Otu00396",10,-1.11762587266083,0,"Peripheral","Endosphere","Maxifort"
"Otu00019","21281","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_sp_SJ_2014","Otu00019",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu000673","4543","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00067",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu001901","1240","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00190",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu002421","880","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00242",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu003071","554","k__Fungi","p__Basidiomycota","c__Basidiomycota_class_Incertae_sedis","o__Malasseziales","f__Malasseziales_family_Incertae_sedis","g__Malassezia","s__Malassezia_restricta","Otu00307",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu003301","471","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00330",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu01006","59","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu01006",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu001683","1547","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__unclassified_Orbiliaceae","s__Orbiliaceae_sp","Otu00168",10,-0.604122093330177,0.5,"Peripheral","Endosphere","Maxifort"
"Otu00266","756","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00266",10,-0.0906183139995264,0,"Peripheral","Endosphere","Maxifort"
"Otu000183","22219","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_ambigua","Otu00018",10,0.422885465331124,0,"Peripheral","Endosphere","Maxifort"
"Otu001491","1804","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00149",10,0.422885465331124,0,"Peripheral","Endosphere","Maxifort"
"Otu000443","6815","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00044",10,0.936389244661775,0.277777777777778,"Peripheral","Endosphere","Maxifort"
"Otu000363","8801","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00036",10,1.44989302399243,0,"Peripheral","Endosphere","Maxifort"
"Otu00222","1017","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00222",10,1.44989302399243,0,"Peripheral","Endosphere","Maxifort"
"Otu000313","10430","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00031",10,2.47690058265373,0.197530864197531,"Peripheral","Endosphere","Maxifort"
"Otu00276","694","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Exobasidiales","f__Exobasidiaceae","g__Exobasidium","s__Exobasidium_sp","Otu00276",11,-1,0,"Peripheral","Endosphere","Maxifort"
"Otu00369","393","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","f__Ceratobasidiaceae_unclassified",NA,"Otu00369",11,-1,0,"Peripheral","Endosphere","Maxifort"
"Otu00121","2192","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Boletales","f__Paxillaceae","g__Hydnomerulius","s__Hydnomerulius_pinastri","Otu00121",11,1,0,"Peripheral","Endosphere","Maxifort"
"Otu00166","1571","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Boletales","f__Paxillaceae","g__Hydnomerulius","s__Hydnomerulius_pinastri","Otu00166",11,1,0,"Peripheral","Endosphere","Maxifort"
"Otu00414","319","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","o__Sebacinales_unclassified","o__Sebacinales_unclassified",NA,"Otu00414",12,-0.75,0,"Peripheral","Endosphere","Maxifort"
"Otu00449","280","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium","s__Ceratobasidium_sp","Otu00449",12,-0.75,0,"Peripheral","Endosphere","Maxifort"
"Otu00751","106","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00751",12,-0.75,0,"Peripheral","Endosphere","Maxifort"
"Otu00239","895","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Bolbitiaceae","g__Conocybe","s__Conocybe_crispella","Otu00239",12,0.5,0,"Peripheral","Endosphere","Maxifort"
"Otu001241","2131","k__Fungi","p__Ascomycota","c__Dothideomycetes","c__Dothideomycetes_unclassified","c__Dothideomycetes_unclassified","c__Dothideomycetes_unclassified",NA,"Otu00124",12,1.75,0,"Peripheral","Endosphere","Maxifort"
"Otu000821","3721","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monosporascus","s__Monosporascus_cannonballus","Otu00082",13,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu002471","849","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_chienii","Otu00247",13,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu000531","6023","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae","g__Podospora","s__Podospora_communis","Otu00053",13,1.4142135623731,0,"Peripheral","Endosphere","Maxifort"
"Otu00255","808","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Stagonospora",NA,"Otu00255",14,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu00035","8871","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","f__Dipodascaceae_unclassified",NA,"Otu00035",14,-0.577350269189626,0.5,"Peripheral","Endosphere","Maxifort"
"Otu00198","1210","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_flavus","Otu00198",14,-0.577350269189626,0.5,"Peripheral","Endosphere","Maxifort"
"Otu000792","3921","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_family_Incertae_sedis","g__Phoma","s__Phoma_sp_UASWS0872","Otu00079",14,1.73205080756888,0.375,"Peripheral","Endosphere","Maxifort"
"Otu000872","3454","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00087",15,-0.953462589245592,0,"Peripheral","Endosphere","Maxifort"
"Otu00738","109","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00738",15,-0.953462589245592,0,"Peripheral","Endosphere","Maxifort"
"Otu00838","85","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00838",15,-0.953462589245592,0,"Peripheral","Endosphere","Maxifort"
"Otu01158","45","k__Fungi","p__Ascomycota","c__Sordariomycetes","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified",NA,"Otu01158",15,-0.286038776773678,0,"Peripheral","Endosphere","Maxifort"
"Otu00259","796","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_sp","Otu00259",15,0.381385035698237,0,"Peripheral","Endosphere","Maxifort"
"Otu00267","750","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_sp","Otu00267",15,1.04880884817015,0,"Peripheral","Endosphere","Maxifort"
"Otu00091","3321","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","o__Pleosporales_unclassified","o__Pleosporales_unclassified",NA,"Otu00091",15,1.71623266064207,0,"Peripheral","Endosphere","Maxifort"
"Otu000113","36716","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00011",16,-0.989070710093681,0,"Peripheral","Endosphere","Maxifort"
"Otu00080","3877","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_sp_OUCMBI101028","Otu00080",16,-0.989070710093681,0,"Peripheral","Endosphere","Maxifort"
"Otu00212","1096","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","o__Pleosporales_unclassified","o__Pleosporales_unclassified",NA,"Otu00212",16,-0.989070710093681,0,"Peripheral","Endosphere","Maxifort"
"Otu00282","667","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_tricinctum","Otu00282",16,-0.989070710093681,0,"Peripheral","Endosphere","Maxifort"
"Otu00383","366","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia",NA,"Otu00383",16,-0.989070710093681,0,"Peripheral","Endosphere","Maxifort"
"Otu000053","81978","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00005",16,-0.131876094679158,0,"Peripheral","Endosphere","Maxifort"
"Otu000092","45386","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Haematonectria","s__Haematonectria_haematococca","Otu00009",16,-0.131876094679158,0,"Peripheral","Endosphere","Maxifort"
"Otu000173","25701","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monographella","s__Monographella_cucumerina","Otu00017",16,-0.131876094679158,0,"Peripheral","Endosphere","Maxifort"
"Otu000271","12890","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00027",16,-0.131876094679158,0,"Peripheral","Endosphere","Maxifort"
"Otu000333","9727","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00033",16,0.725318520735366,0,"Peripheral","Endosphere","Maxifort"
"Otu000233","17887","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__Gibberella_fujikuroi","Otu00023",16,1.58251313614989,0,"Peripheral","Endosphere","Maxifort"
"Otu001371","1939","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__Gibberella_intricans","Otu00137",16,1.58251313614989,0,"Peripheral","Endosphere","Maxifort"
"Otu000163","26597","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00016",16,1.58251313614989,0.444444444444444,"Peripheral","Endosphere","Maxifort"
"Otu00015","27019","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,"Otu00015",17,-0.912870929175277,0,"Peripheral","Endosphere","Maxifort"
"Otu00139","1928","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00139",17,-0.912870929175277,0.5,"Peripheral","Endosphere","Maxifort"
"Otu002331","927","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Auriculariales","f__unclassified_Auriculariales","g__unclassified_Auriculariales","s__Auriculariales_sp","Otu00233",17,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00362","408","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Auriculariales","f__unclassified_Auriculariales","g__unclassified_Auriculariales","s__Auriculariales_sp","Otu00362",17,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00069","4518","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_sp","Otu00069",17,1.82574185835055,0,"Peripheral","Endosphere","Maxifort"
"Otu000043","87928","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00004",18,-0.936346943209125,0,"Peripheral","Endosphere","Maxifort"
"Otu00122","2173","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00122",18,-0.936346943209125,0,"Peripheral","Endosphere","Maxifort"
"Otu00199","1209","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__unclassified_Bionectriaceae","s__Bionectriaceae_sp","Otu00199",18,-0.936346943209125,0,"Peripheral","Endosphere","Maxifort"
"Otu003032","566","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00303",18,-0.936346943209125,0,"Peripheral","Endosphere","Maxifort"
"Otu005023","233","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00502",18,-0.936346943209125,0,"Peripheral","Endosphere","Maxifort"
"Otu005513","198","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00551",18,-0.936346943209125,0,"Peripheral","Endosphere","Maxifort"
"Otu00125","2124","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Occultifur","s__Occultifur_externus","Otu00125",18,-0.665299143859115,0,"Peripheral","Endosphere","Maxifort"
"Otu00151","1794","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Lycoperdaceae","g__unclassified_Lycoperdaceae","s__Lycoperdaceae_sp","Otu00151",18,-0.665299143859115,0,"Peripheral","Endosphere","Maxifort"
"Otu002701","722","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_kurunegalense","Otu00270",18,-0.665299143859115,0,"Peripheral","Endosphere","Maxifort"
"Otu002322","935","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","c__Zygomycota_class_Incertae_sedis_unclassified","c__Zygomycota_class_Incertae_sedis_unclassified","c__Zygomycota_class_Incertae_sedis_unclassified",NA,"Otu00232",18,-0.665299143859115,0.444444444444444,"Peripheral","Endosphere","Maxifort"
"Otu001771","1345","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","o__Pleosporales_unclassified","o__Pleosporales_unclassified",NA,"Otu00177",18,-0.394251344509105,0,"Peripheral","Endosphere","Maxifort"
"Otu00206","1133","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_exigua","Otu00206",18,-0.394251344509105,0,"Peripheral","Endosphere","Maxifort"
"Otu000383","7832","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_humilis","Otu00038",18,0.147844254190915,0,"Peripheral","Endosphere","Maxifort"
"Otu003571","421","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00357",18,0.147844254190915,0.277777777777778,"Peripheral","Endosphere","Maxifort"
